Node_name	k	Bias	EF	UF	CF	EUF	ECF	UCF	EUCF	NCF	RoF	PMID	BF_as_integer	Chain	Chain_1	Chain_U
gp130s	2	1	True	True	True	True	True	True	True	True	True	21968890	8	False	True	True
camk24	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
mk2	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
mtorc2	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
anti_apoptotic	4	1	True	True	True	True	True	True	True	True	True	21968890	16384	False	True	True
gsk3	1	1	True	True	True	True	True	True	True	True	True	21968890	2	True	True	True
bad	1	1	True	True	True	True	True	True	True	True	True	21968890	2	True	True	True
pro_proliferative	6	61	True	True	True	True	True	True	True	True	True	21968890	17870133787824750591	False	True	True
p70s6k	3	7	True	True	True	True	True	True	True	True	True	21968890	127	False	True	True
fkhr	1	1	True	True	True	True	True	True	True	True	True	21968890	2	True	True	True
stat1_ta	4	1	True	True	True	True	True	True	True	True	True	21968890	64	False	False	False
dum_pkcd_camk24_stat1_ta	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
stat1_py	5	1	True	True	True	True	True	True	True	True	True	21968890	524288	False	False	False
stat3_py	5	1	True	True	True	True	True	True	True	True	True	21968890	524288	False	False	False
il6rc_p	4	1	True	True	True	True	True	True	True	True	True	21968890	8	False	False	False
jak1	4	1	True	True	True	True	True	True	True	True	True	21968890	32768	False	True	True
vav	2	1	True	True	True	True	True	True	True	True	True	21968890	2	True	True	True
il6rc	2	1	True	True	True	True	True	True	True	True	True	21968890	1	True	False	True
dum_gp80_a_il6rc	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
pro_hgf	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
pip3	2	1	True	True	True	True	True	True	True	True	True	21968890	2	True	True	True
gp80m_a	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
gp80s_a	2	1	True	True	True	True	True	True	True	True	True	21968890	4	True	True	True
dum_il6rc_p_or_grb2_vav	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
mek6	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
tdum_shp2_stat3_py	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
tdum_shp2_stat1_py	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
gab1_mem	3	5	True	True	True	True	True	True	True	True	True	21968890	55	False	False	False
grb2_sos	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
ras	2	1	True	True	True	True	True	True	True	True	True	21968890	2	True	True	True
ras_gap	2	1	True	True	True	True	True	True	True	True	True	21968890	2	True	True	True
mek4	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
dum_gab1_kin_or_jak1_gab1_mem_p	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
pi3k	3	5	True	True	True	True	True	True	True	True	True	21968890	59	False	True	True
raf1	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
cmyc	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
a2m_gfbg	2	1	True	True	True	True	True	True	True	True	True	21968890	4	True	True	True
tdum_socs1_vav	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
tdum_shp2_il6rc_p	2	3	True	True	True	True	True	True	True	True	True	21968890	7	False	True	True
junb	1	1	True	True	True	True	True	True	True	True	True	21968890	1	True	True	True
SidA	2	1	True	True	True	True	True	True	True	True	True	25908096	2	True	True	True
HapX	2	1	True	True	True	True	True	True	True	True	True	25908096	2	True	True	True
SreA	2	1	True	True	True	True	True	True	True	True	True	25908096	1	True	False	True
Yap1	1	1	True	True	True	True	True	True	True	True	True	25908096	1	True	True	True
ROS	6	51	True	True	True	True	True	True	True	False	False	25908096	3745868986625228799	False	False	False
hapX	1	1	True	True	True	True	True	True	True	True	True	25908096	2	True	True	True
LIP	5	11	True	True	False	True	True	True	True	False	True	25908096	340791	False	False	False
FCplusFe	2	1	True	True	True	True	True	True	True	True	True	25908096	1	True	False	True
FCminusFe	1	1	True	True	True	True	True	True	True	True	True	25908096	1	True	True	True
ICP	3	3	True	True	True	True	True	True	True	True	True	25908096	76	False	True	True
VAC	2	1	True	True	True	True	True	True	True	True	True	25908096	1	True	False	True
ThP	1	1	True	True	True	True	True	True	True	True	True	25908096	1	True	True	True
TAFC	1	1	True	True	True	True	True	True	True	True	True	25908096	1	True	True	True
EstB	1	1	True	True	True	True	True	True	True	True	True	25908096	2	True	True	True
MirB	2	1	True	True	True	True	True	True	True	True	True	25908096	2	True	True	True
RIA	1	1	True	True	True	True	True	True	True	True	True	25908096	2	True	True	True
CccA	1	1	True	True	True	True	True	True	True	True	True	25908096	2	True	True	True
sreA	1	1	True	True	True	True	True	True	True	True	True	25908096	2	True	True	True
Cat1/2	2	1	True	True	True	True	True	True	True	True	True	25908096	4	True	True	True
SOD2/3	1	1	True	True	True	True	True	True	True	True	True	25908096	1	True	True	True
Farnesyl_pyrophosphate	2	1	True	True	True	True	True	True	True	True	True	19025648	4	True	True	True
Geranyl_pyrophosphate	2	3	True	True	True	True	True	True	True	True	True	19025648	7	False	True	True
FPP_Synthase	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Acetyl_CoA_acetyltransferase	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Acetyl_CoA_acetyltransferase_RNA	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
pSREBP	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
SREBP_SCAP	2	1	True	True	True	True	True	True	True	True	True	19025648	2	True	True	True
HMG_CoA_Reductase_RNA	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
HMG_CoA_Reductase_gene	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
FPP_Synthase_RNA	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
FPP_Synthase_gene	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Dimethyl_allyl_pyrophosphate	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Isopentenyl_pyrophosphate	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
HMG_CoA_Reductase	2	1	True	True	True	True	True	True	True	True	True	19025648	2	True	True	True
Statins	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Insig_SREBP_SCAP	1	1	True	True	True	True	True	True	True	True	True	19025648	2	True	True	True
Cholesterol	2	3	True	True	True	True	True	True	True	True	True	19025648	7	False	True	True
HMG_CoA_Synthase	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
HMG_CoA_Synthase_RNA	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
mSREBP	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Mevalonyl_pyrophosphate	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
HMG_CoA	3	1	True	True	True	True	True	True	True	True	True	19025648	1	True	False	True
Acetoacetyl_CoA	2	1	True	True	True	True	True	True	True	True	True	19025648	1	True	False	True
Acetyl_CoA	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
HMG_CoA_Synthase_gene	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Lanosterol	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Squaline	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Septdehydrocholesterol	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Cyp51_gene	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Cyp51_RNA	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Acetyl_CoA_acetyltransferase_gene	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Desmosterol	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Cyp51	1	1	True	True	True	True	True	True	True	True	True	19025648	1	True	True	True
Mevalonic_Acid	2	1	True	True	True	True	True	True	True	True	True	19025648	1	True	False	True
ATM	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
FRS2	3	1	True	True	True	True	True	True	True	True	True	24250280	8	False	True	True
FGFR3	3	1	True	True	True	True	True	True	True	True	True	24250280	8	False	True	True
GRB2	3	7	True	True	True	True	True	True	True	True	True	24250280	127	False	True	True
SPRY	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
BCL2	2	1	True	True	True	True	True	True	True	True	True	24250280	1	True	False	True
CREB	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
AKT	2	1	True	True	True	True	True	True	True	True	True	24250280	2	True	True	True
RAS	2	3	True	True	True	True	True	True	True	True	True	24250280	7	False	True	True
SOS	2	1	True	True	True	True	True	True	True	True	True	24250280	2	True	True	True
PLCG	2	3	True	True	True	True	True	True	True	True	True	24250280	7	False	True	True
RSK	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
MDM2	3	3	True	True	True	True	True	True	True	True	True	24250280	76	False	True	True
p14	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
p53	3	4	True	True	False	True	True	True	True	False	False	24250280	77	False	False	False
p38	5	26	True	True	False	True	True	True	True	False	False	24250280	2147424127	False	False	False
JUN	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
JNK	5	26	True	True	False	True	True	True	True	False	False	24250280	2147424127	False	False	False
MYC	3	3	True	True	True	True	True	True	True	True	True	24250280	21	False	False	False
MTK1	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
GADD45	2	3	True	True	True	True	True	True	True	True	True	24250280	7	False	True	True
GAB1	2	3	True	True	True	True	True	True	True	True	True	24250280	7	False	True	True
PI3K	3	5	True	True	True	True	True	True	True	True	True	24250280	31	False	False	False
MSK	2	3	True	True	True	True	True	True	True	True	True	24250280	7	False	True	True
MAX	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
Apoptosis	4	1	True	True	True	True	True	True	True	True	True	24250280	4096	False	False	False
FOXO3	2	1	True	True	True	True	True	True	True	True	True	24250280	4	True	True	True
ERK	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
TAK1	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
TGFBR	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
EGFR	4	3	True	True	True	True	True	True	True	True	True	24250280	16576	False	True	True
PKC	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
PTEN	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
PDK1	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
ATF2	2	3	True	True	True	True	True	True	True	True	True	24250280	7	False	True	True
RAF	4	3	True	True	True	True	True	True	True	True	True	24250280	28672	False	True	True
MAP3K1_3	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
TAOK	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
DUSP1	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
SMAD	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
Growth_Arrest	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
p21	2	1	True	True	True	True	True	True	True	True	True	24250280	4	True	True	True
FOS	4	3	True	True	True	True	True	True	True	True	True	24250280	273	False	False	False
ELK1	3	7	True	True	True	True	True	True	True	True	True	24250280	127	False	True	True
Proliferation	3	1	True	True	True	True	True	True	True	True	True	24250280	4	True	False	True
p70	2	1	True	True	True	True	True	True	True	True	True	24250280	1	True	False	True
MEK1_2	4	3	True	True	True	True	True	True	True	True	True	24250280	19456	False	True	True
AP1	3	3	True	True	True	True	True	True	True	True	True	24250280	21	False	False	False
PPP2CA	1	1	True	True	True	True	True	True	True	True	True	24250280	1	True	True	True
mTOR	2	3	True	True	True	True	True	True	True	True	True	24970389	7	False	True	True
AKT	5	31	True	True	True	True	True	True	True	True	True	24970389	2147483647	False	True	True
ERBB2	6	7	True	True	True	True	True	True	True	True	True	24970389	576610288166537216	False	True	True
ERBB1	5	7	True	True	True	True	True	True	True	True	True	24970389	1086374080	False	True	True
PDK1	4	15	True	True	True	True	True	True	True	True	True	24970389	32767	False	True	True
ERK1_2	2	3	True	True	True	True	True	True	True	True	True	24970389	7	False	True	True
MEK1_2	5	31	True	True	True	True	True	True	True	True	True	24970389	2147483647	False	True	True
PKCa	3	7	True	True	True	True	True	True	True	True	True	24970389	127	False	True	True
PLCg	4	15	True	True	True	True	True	True	True	True	True	24970389	32767	False	True	True
ERBB3	5	7	True	True	True	True	True	True	True	True	True	24970389	547397792	False	True	True
p70S6K	5	31	True	True	True	True	True	True	True	True	True	24970389	2147483647	False	True	True
DHH	1	1	True	True	True	True	True	True	True	True	True	26573569	1	True	True	True
SOX9	10	104	False	True	True	False	False	True	False	False	False	26573569	24342303927318518904898230102525626867769999064201757341787599970728347892801006080341653219743177438725732920914622339467913151896851147837014968695748821400079046811331088755048663421394530512476782511909084738013517845434600112070632813969240795030492761606021359476951243014859753690836466939416048304128	False	False	False
DKK1	2	3	True	True	True	True	True	True	True	True	True	26573569	7	False	True	True
SRY	8	101	True	True	True	True	True	True	True	True	True	26573569	7235349132933696806802753521082910275923194470317757464747470126111711559680	False	False	False
GATA4	4	15	True	True	True	True	True	True	True	True	True	26573569	32767	False	True	True
UGR	3	1	True	True	True	True	True	True	True	True	True	26573569	32	False	True	True
NR5A1	6	45	True	True	False	True	True	True	True	False	True	26573569	6867144787763199948	False	False	False
WNT4	6	15	True	True	True	True	True	True	True	True	True	26573569	9151314447095037952	False	True	True
WT1mKTS	2	3	True	True	True	True	True	True	True	True	True	26573569	7	False	True	True
NR0B1	5	15	True	True	False	True	True	True	True	False	True	26573569	1431336816	False	False	False
CTNNB1	5	9	True	True	True	True	True	True	True	False	True	26573569	1154236608	False	False	False
PGD2	1	1	True	True	True	True	True	True	True	True	True	26573569	1	True	True	True
FOXL2	4	1	True	True	True	True	True	True	True	True	True	26573569	64	False	False	False
FGF9	2	1	True	True	True	True	True	True	True	True	True	26573569	2	True	True	True
CBX2	4	7	True	True	True	True	True	True	True	True	True	26573569	13106	True	False	True
WT1pKTS	4	9	True	True	False	True	True	True	True	False	True	26573569	16170	False	False	False
RSPO1	3	3	True	True	True	True	True	True	True	True	True	26573569	76	False	True	True
AMH	6	6	False	True	True	False	False	True	False	False	False	26573569	3311419785984	False	False	False
DMRT1	3	3	True	True	True	True	True	True	True	True	True	26573569	112	False	True	True
SO_3	2	1	True	True	True	True	True	True	True	True	True	27542373	1	True	False	True
HATPase_3	8	51	True	False	True	False	True	False	False	False	False	27542373	2298702998362069446380729737451343581987627467146702035622237938805786017792	False	False	False
Kv	1	1	True	True	True	True	True	True	True	True	True	27542373	1	True	True	True
Cac_high	4	3	True	True	True	True	True	True	True	True	True	27542373	112	False	False	False
